turkid,choice,round,condid,condition,startdate,enddate,timing,time_to_choose,time_to_completion,project,project_chosen,valuation,activity,customers,competitors
8EF4D8DE818943E7BA305EA1CF63C089,0,4,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:38:13Z,17.79699993133545,305,1,0,2100000,Electronics,7000,7
8EF4D8DE818943E7BA305EA1CF63C089,0,5,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:38:29Z,15.897000074386597,305,2,0,1000000,Robotics,6000,6
8EF4D8DE818943E7BA305EA1CF63C089,0,5,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:38:29Z,15.897000074386597,305,0,1,500000,Robotics,3000,14
8EF4D8DE818943E7BA305EA1CF63C089,0,5,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:38:29Z,15.897000074386597,305,1,0,1100000,Electronics,2000,9
8EF4D8DE818943E7BA305EA1CF63C089,2,6,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:38:44Z,14.752000093460083,305,2,1,900000,Robotics,14000,6
8EF4D8DE818943E7BA305EA1CF63C089,2,6,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:38:44Z,14.752000093460083,305,0,0,500000,Biotechnology,2000,7
8EF4D8DE818943E7BA305EA1CF63C089,2,6,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:38:44Z,14.752000093460083,305,1,0,1800000,Electronics,8000,5
8EF4D8DE818943E7BA305EA1CF63C089,0,7,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:38:59Z,15.50600004196167,305,2,0,2900000,Electronics,9000,9
8EF4D8DE818943E7BA305EA1CF63C089,0,7,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:38:59Z,15.50600004196167,305,0,1,2900000,Biotechnology,12000,6
8EF4D8DE818943E7BA305EA1CF63C089,0,7,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:38:59Z,15.50600004196167,305,1,0,2400000,Robotics,8000,5
8EF4D8DE818943E7BA305EA1CF63C089,0,8,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:39:15Z,16.09499979019165,305,2,0,2100000,Robotics,4000,13
8EF4D8DE818943E7BA305EA1CF63C089,0,8,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:39:15Z,16.09499979019165,305,0,1,800000,Electronics,12000,8
8EF4D8DE818943E7BA305EA1CF63C089,0,8,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:39:15Z,16.09499979019165,305,1,0,2600000,Electronics,4000,7
8EF4D8DE818943E7BA305EA1CF63C089,1,9,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:39:32Z,16.513000011444092,305,2,0,800000,Biotechnology,5000,5
8EF4D8DE818943E7BA305EA1CF63C089,1,9,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:39:32Z,16.513000011444092,305,0,0,1600000,Electronics,3000,10
8EF4D8DE818943E7BA305EA1CF63C089,1,9,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:39:32Z,16.513000011444092,305,1,1,700000,Electronics,12000,7
8EF4D8DE818943E7BA305EA1CF63C089,0,10,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:39:47Z,15.620000123977661,305,2,0,3000000,Biotechnology,14000,8
8EF4D8DE818943E7BA305EA1CF63C089,0,10,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:39:47Z,15.620000123977661,305,0,1,700000,Robotics,3000,2
8EF4D8DE818943E7BA305EA1CF63C089,0,10,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:39:47Z,15.620000123977661,305,1,0,1000000,Electronics,7000,5
8EF4D8DE818943E7BA305EA1CF63C089,1,11,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:40:01Z,14.111999988555908,305,2,0,1800000,Biotechnology,11000,12
8EF4D8DE818943E7BA305EA1CF63C089,1,11,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:40:01Z,14.111999988555908,305,0,0,2000000,Robotics,6000,9
8EF4D8DE818943E7BA305EA1CF63C089,1,11,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:40:01Z,14.111999988555908,305,1,1,800000,Biotechnology,9000,2
8EF4D8DE818943E7BA305EA1CF63C089,0,12,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:40:19Z,18.052000045776367,305,2,0,2600000,Electronics,5000,12
8EF4D8DE818943E7BA305EA1CF63C089,0,12,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:40:19Z,18.052000045776367,305,0,1,2000000,Biotechnology,4000,9
8EF4D8DE818943E7BA305EA1CF63C089,0,12,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:40:19Z,18.052000045776367,305,1,0,1800000,Electronics,2000,9
8EF4D8DE818943E7BA305EA1CF63C089,2,13,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:40:35Z,15.687000036239624,305,2,1,2700000,Biotechnology,14000,2
8EF4D8DE818943E7BA305EA1CF63C089,2,13,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:40:35Z,15.687000036239624,305,0,0,1800000,Robotics,11000,9
8EF4D8DE818943E7BA305EA1CF63C089,2,13,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:40:35Z,15.687000036239624,305,1,0,2100000,Robotics,14000,5
8EF4D8DE818943E7BA305EA1CF63C089,2,14,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:40:49Z,14.268999814987183,305,2,1,2200000,Robotics,6000,3
8EF4D8DE818943E7BA305EA1CF63C089,2,14,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:40:49Z,14.268999814987183,305,0,0,700000,Robotics,3000,12
8EF4D8DE818943E7BA305EA1CF63C089,2,14,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:40:49Z,14.268999814987183,305,1,0,1200000,Biotechnology,5000,10
8EF4D8DE818943E7BA305EA1CF63C089,0,15,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:04Z,14.549000024795532,305,2,0,1900000,Biotechnology,6000,8
8EF4D8DE818943E7BA305EA1CF63C089,0,15,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:04Z,14.549000024795532,305,0,1,500000,Biotechnology,6000,5
8EF4D8DE818943E7BA305EA1CF63C089,0,15,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:04Z,14.549000024795532,305,1,0,1500000,Electronics,11000,8
8EF4D8DE818943E7BA305EA1CF63C089,0,16,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:16Z,12.295000076293945,305,2,0,1600000,Electronics,7000,4
8EF4D8DE818943E7BA305EA1CF63C089,0,16,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:16Z,12.295000076293945,305,0,1,1900000,Electronics,7000,4
8EF4D8DE818943E7BA305EA1CF63C089,0,16,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:16Z,12.295000076293945,305,1,0,800000,Electronics,11000,8
8EF4D8DE818943E7BA305EA1CF63C089,0,17,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:29Z,12.61899995803833,305,2,0,1600000,Robotics,14000,5
8EF4D8DE818943E7BA305EA1CF63C089,0,17,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:29Z,12.61899995803833,305,0,1,1300000,Robotics,4000,2
8EF4D8DE818943E7BA305EA1CF63C089,0,17,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:29Z,12.61899995803833,305,1,0,2900000,Electronics,8000,2
8EF4D8DE818943E7BA305EA1CF63C089,1,18,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:42Z,12.684000015258789,305,2,0,1800000,Robotics,6000,3
8EF4D8DE818943E7BA305EA1CF63C089,1,18,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:42Z,12.684000015258789,305,0,0,1300000,Biotechnology,3000,4
8EF4D8DE818943E7BA305EA1CF63C089,1,18,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:42Z,12.684000015258789,305,1,1,1400000,Biotechnology,14000,4
8EF4D8DE818943E7BA305EA1CF63C089,2,19,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:53Z,11.453999996185303,305,2,1,900000,Robotics,12000,8
8EF4D8DE818943E7BA305EA1CF63C089,2,19,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:53Z,11.453999996185303,305,0,0,800000,Robotics,8000,6
8EF4D8DE818943E7BA305EA1CF63C089,2,19,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:41:53Z,11.453999996185303,305,1,0,2000000,Robotics,12000,11
8EF4D8DE818943E7BA305EA1CF63C089,1,20,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:42:07Z,13.884999990463257,305,2,0,2700000,Electronics,8000,9
8EF4D8DE818943E7BA305EA1CF63C089,1,20,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:42:07Z,13.884999990463257,305,0,0,1300000,Robotics,2000,10
8EF4D8DE818943E7BA305EA1CF63C089,1,20,1,Increasing,2025-09-12 19:37:10,2025-09-12 19:42:15,2025-09-12T19:42:07Z,13.884999990463257,305,1,1,500000,Biotechnology,12000,11
5A33B776584B475DB145F0DEE5B16C44,0,1,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:37:40Z,0,354,2,0,1200000,Robotics,3000,5
5A33B776584B475DB145F0DEE5B16C44,0,1,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:37:40Z,0,354,0,1,1000000,Electronics,11000,7
5A33B776584B475DB145F0DEE5B16C44,0,1,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:37:40Z,0,354,1,0,2300000,Electronics,8000,10
5A33B776584B475DB145F0DEE5B16C44,2,2,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:37:55Z,15.233999967575073,354,2,1,2000000,Electronics,13000,12
5A33B776584B475DB145F0DEE5B16C44,2,2,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:37:55Z,15.233999967575073,354,0,0,1900000,Robotics,14000,12
5A33B776584B475DB145F0DEE5B16C44,2,2,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:37:55Z,15.233999967575073,354,1,0,2600000,Electronics,2000,9
5A33B776584B475DB145F0DEE5B16C44,0,3,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:10Z,14.957000017166138,354,2,0,500000,Biotechnology,11000,14
5A33B776584B475DB145F0DEE5B16C44,0,3,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:10Z,14.957000017166138,354,0,1,800000,Robotics,9000,9
5A33B776584B475DB145F0DEE5B16C44,0,3,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:10Z,14.957000017166138,354,1,0,500000,Electronics,5000,7
5A33B776584B475DB145F0DEE5B16C44,0,4,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:25Z,14.190999984741211,354,2,0,2100000,Biotechnology,3000,5
5A33B776584B475DB145F0DEE5B16C44,0,4,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:25Z,14.190999984741211,354,0,1,2500000,Robotics,14000,7
5A33B776584B475DB145F0DEE5B16C44,0,4,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:25Z,14.190999984741211,354,1,0,2100000,Electronics,7000,7
5A33B776584B475DB145F0DEE5B16C44,2,5,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:32Z,7.607000112533569,354,2,1,1000000,Robotics,6000,6
5A33B776584B475DB145F0DEE5B16C44,2,5,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:32Z,7.607000112533569,354,0,0,500000,Robotics,3000,14
5A33B776584B475DB145F0DEE5B16C44,2,5,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:32Z,7.607000112533569,354,1,0,1100000,Electronics,2000,9
5A33B776584B475DB145F0DEE5B16C44,1,6,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:45Z,13.240000009536743,354,2,0,900000,Robotics,14000,6
5A33B776584B475DB145F0DEE5B16C44,1,6,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:45Z,13.240000009536743,354,0,0,500000,Biotechnology,2000,7
5A33B776584B475DB145F0DEE5B16C44,1,6,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:45Z,13.240000009536743,354,1,1,1800000,Electronics,8000,5
5A33B776584B475DB145F0DEE5B16C44,0,7,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:55Z,9.855999946594238,354,2,0,2900000,Electronics,9000,9
5A33B776584B475DB145F0DEE5B16C44,0,7,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:55Z,9.855999946594238,354,0,1,2900000,Biotechnology,12000,6
5A33B776584B475DB145F0DEE5B16C44,0,7,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:38:55Z,9.855999946594238,354,1,0,2400000,Robotics,8000,5
5A33B776584B475DB145F0DEE5B16C44,0,8,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:06Z,10.694000005722046,354,2,0,2100000,Robotics,4000,13
5A33B776584B475DB145F0DEE5B16C44,0,8,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:06Z,10.694000005722046,354,0,1,800000,Electronics,12000,8
5A33B776584B475DB145F0DEE5B16C44,0,8,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:06Z,10.694000005722046,354,1,0,2600000,Electronics,4000,7
5A33B776584B475DB145F0DEE5B16C44,2,9,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:14Z,7.876999855041504,354,2,1,800000,Biotechnology,5000,5
5A33B776584B475DB145F0DEE5B16C44,2,9,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:14Z,7.876999855041504,354,0,0,1600000,Electronics,3000,10
5A33B776584B475DB145F0DEE5B16C44,2,9,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:14Z,7.876999855041504,354,1,0,700000,Electronics,12000,7
5A33B776584B475DB145F0DEE5B16C44,0,10,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:21Z,7.42900013923645,354,2,0,3000000,Biotechnology,14000,8
5A33B776584B475DB145F0DEE5B16C44,0,10,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:21Z,7.42900013923645,354,0,1,700000,Robotics,3000,2
5A33B776584B475DB145F0DEE5B16C44,0,10,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:21Z,7.42900013923645,354,1,0,1000000,Electronics,7000,5
5A33B776584B475DB145F0DEE5B16C44,1,11,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:28Z,6.718999862670898,354,2,0,1800000,Biotechnology,11000,12
5A33B776584B475DB145F0DEE5B16C44,1,11,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:28Z,6.718999862670898,354,0,0,2000000,Robotics,6000,9
5A33B776584B475DB145F0DEE5B16C44,1,11,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:28Z,6.718999862670898,354,1,1,800000,Biotechnology,9000,2
5A33B776584B475DB145F0DEE5B16C44,1,12,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:56Z,27.991000175476074,354,2,0,2600000,Electronics,5000,12
5A33B776584B475DB145F0DEE5B16C44,1,12,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:56Z,27.991000175476074,354,0,0,2000000,Biotechnology,4000,9
5A33B776584B475DB145F0DEE5B16C44,1,12,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:39:56Z,27.991000175476074,354,1,1,1800000,Electronics,2000,9
5A33B776584B475DB145F0DEE5B16C44,2,13,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:40:25Z,28.954999923706055,354,2,1,2700000,Biotechnology,14000,2
5A33B776584B475DB145F0DEE5B16C44,2,13,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:40:25Z,28.954999923706055,354,0,0,1800000,Robotics,11000,9
5A33B776584B475DB145F0DEE5B16C44,2,13,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:40:25Z,28.954999923706055,354,1,0,2100000,Robotics,14000,5
5A33B776584B475DB145F0DEE5B16C44,2,14,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:40:37Z,12.523000001907349,354,2,1,2200000,Robotics,6000,3
5A33B776584B475DB145F0DEE5B16C44,2,14,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:40:37Z,12.523000001907349,354,0,0,700000,Robotics,3000,12
5A33B776584B475DB145F0DEE5B16C44,2,14,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:40:37Z,12.523000001907349,354,1,0,1200000,Biotechnology,5000,10
5A33B776584B475DB145F0DEE5B16C44,0,15,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:40:53Z,15.276999950408936,354,2,0,1900000,Biotechnology,6000,8
5A33B776584B475DB145F0DEE5B16C44,0,15,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:40:53Z,15.276999950408936,354,0,1,500000,Biotechnology,6000,5
5A33B776584B475DB145F0DEE5B16C44,0,15,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:40:53Z,15.276999950408936,354,1,0,1500000,Electronics,11000,8
5A33B776584B475DB145F0DEE5B16C44,2,16,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:41:16Z,23.23300004005432,354,2,1,1600000,Electronics,7000,4
5A33B776584B475DB145F0DEE5B16C44,2,16,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:41:16Z,23.23300004005432,354,0,0,1900000,Electronics,7000,4
5A33B776584B475DB145F0DEE5B16C44,2,16,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:41:16Z,23.23300004005432,354,1,0,800000,Electronics,11000,8
5A33B776584B475DB145F0DEE5B16C44,1,17,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:41:56Z,39.920000076293945,354,2,0,1600000,Robotics,14000,5
5A33B776584B475DB145F0DEE5B16C44,1,17,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:41:56Z,39.920000076293945,354,0,0,1300000,Robotics,4000,2
5A33B776584B475DB145F0DEE5B16C44,1,17,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:41:56Z,39.920000076293945,354,1,1,2900000,Electronics,8000,2
5A33B776584B475DB145F0DEE5B16C44,2,18,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:42:40Z,44.52799987792969,354,2,1,1800000,Robotics,6000,3
5A33B776584B475DB145F0DEE5B16C44,2,18,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:42:40Z,44.52799987792969,354,0,0,1300000,Biotechnology,3000,4
5A33B776584B475DB145F0DEE5B16C44,2,18,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:42:40Z,44.52799987792969,354,1,0,1400000,Biotechnology,14000,4
5A33B776584B475DB145F0DEE5B16C44,0,19,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:43:03Z,22.986000061035156,354,2,0,900000,Robotics,12000,8
5A33B776584B475DB145F0DEE5B16C44,0,19,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:43:03Z,22.986000061035156,354,0,1,800000,Robotics,8000,6
5A33B776584B475DB145F0DEE5B16C44,0,19,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:43:03Z,22.986000061035156,354,1,0,2000000,Robotics,12000,11
5A33B776584B475DB145F0DEE5B16C44,2,20,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:43:11Z,7.711999893188477,354,2,1,2700000,Electronics,8000,9
5A33B776584B475DB145F0DEE5B16C44,2,20,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:43:11Z,7.711999893188477,354,0,0,1300000,Robotics,2000,10
5A33B776584B475DB145F0DEE5B16C44,2,20,1,Increasing,2025-09-12 19:37:25,2025-09-12 19:43:19,2025-09-12T19:43:11Z,7.711999893188477,354,1,0,500000,Biotechnology,12000,11
1511B9CA5B0646E2AECE5A3E7D217C29,2,1,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:41:40Z,0,127,2,1,1200000,Robotics,3000,5
1511B9CA5B0646E2AECE5A3E7D217C29,2,1,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:41:40Z,0,127,0,0,1000000,Electronics,11000,7
1511B9CA5B0646E2AECE5A3E7D217C29,2,1,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:41:40Z,0,127,1,0,2300000,Electronics,8000,10
1511B9CA5B0646E2AECE5A3E7D217C29,1,2,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:41:48Z,8.030999898910522,127,2,0,2000000,Electronics,13000,12
1511B9CA5B0646E2AECE5A3E7D217C29,1,2,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:41:48Z,8.030999898910522,127,0,0,1900000,Robotics,14000,12
1511B9CA5B0646E2AECE5A3E7D217C29,1,2,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:41:48Z,8.030999898910522,127,1,1,2600000,Electronics,2000,9
1511B9CA5B0646E2AECE5A3E7D217C29,1,3,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:41:55Z,6.569999933242798,127,2,0,500000,Biotechnology,11000,14
1511B9CA5B0646E2AECE5A3E7D217C29,1,3,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:41:55Z,6.569999933242798,127,0,0,800000,Robotics,9000,9
1511B9CA5B0646E2AECE5A3E7D217C29,1,3,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:41:55Z,6.569999933242798,127,1,1,500000,Electronics,5000,7
1511B9CA5B0646E2AECE5A3E7D217C29,2,4,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:01Z,6.426000118255615,127,2,1,2100000,Biotechnology,3000,5
1511B9CA5B0646E2AECE5A3E7D217C29,2,4,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:01Z,6.426000118255615,127,0,0,2500000,Robotics,14000,7
1511B9CA5B0646E2AECE5A3E7D217C29,2,4,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:01Z,6.426000118255615,127,1,0,2100000,Electronics,7000,7
1511B9CA5B0646E2AECE5A3E7D217C29,2,5,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:05Z,3.734999895095825,127,2,1,1000000,Robotics,6000,6
1511B9CA5B0646E2AECE5A3E7D217C29,2,5,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:05Z,3.734999895095825,127,0,0,500000,Robotics,3000,14
1511B9CA5B0646E2AECE5A3E7D217C29,2,5,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:05Z,3.734999895095825,127,1,0,1100000,Electronics,2000,9
1511B9CA5B0646E2AECE5A3E7D217C29,1,6,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:08Z,3.5199999809265137,127,2,0,900000,Robotics,14000,6
1511B9CA5B0646E2AECE5A3E7D217C29,1,6,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:08Z,3.5199999809265137,127,0,0,500000,Biotechnology,2000,7
1511B9CA5B0646E2AECE5A3E7D217C29,1,6,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:08Z,3.5199999809265137,127,1,1,1800000,Electronics,8000,5
1511B9CA5B0646E2AECE5A3E7D217C29,1,7,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:13Z,4.624000072479248,127,2,0,2900000,Electronics,9000,9
1511B9CA5B0646E2AECE5A3E7D217C29,1,7,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:13Z,4.624000072479248,127,0,0,2900000,Biotechnology,12000,6
1511B9CA5B0646E2AECE5A3E7D217C29,1,7,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:13Z,4.624000072479248,127,1,1,2400000,Robotics,8000,5
1511B9CA5B0646E2AECE5A3E7D217C29,1,8,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:16Z,3.4170000553131104,127,2,0,2100000,Robotics,4000,13
1511B9CA5B0646E2AECE5A3E7D217C29,1,8,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:16Z,3.4170000553131104,127,0,0,800000,Electronics,12000,8
1511B9CA5B0646E2AECE5A3E7D217C29,1,8,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:16Z,3.4170000553131104,127,1,1,2600000,Electronics,4000,7
1511B9CA5B0646E2AECE5A3E7D217C29,1,9,1,Increasing,2025-09-12 19:41:16,2025-09-12 19:43:23,2025-09-12T19:42:21Z,4.602999925613403,127,2,0,800000,Biotechnology,5000,5
