turkid,condition,startdate,enddate,day,chosen_hook,chosen_length,chosen_tone,chosen_content,chosen_cta,choicestimes,time_to_choose,n_matching_best,n_matching_worst,n_changed
653bb54e9224191c7b7741c6,Flat,2024-04-24 22:12:08,2024-04-24 22:13:09,8,1,0,0,2,0,2024-04-24T22:13:04Z,3.9230000972747803,2,4,1
632ceafce1ba9fd51c9de424,Increasing,2024-04-24 22:11:35,2024-04-24 22:13:22,1,0,0,0,0,0,2024-04-24T22:12:33Z,0,2,3,0
632ceafce1ba9fd51c9de424,Increasing,2024-04-24 22:11:35,2024-04-24 22:13:22,2,1,0,0,0,0,2024-04-24T22:12:40Z,7.006999969482422,2,2,1
632ceafce1ba9fd51c9de424,Increasing,2024-04-24 22:11:35,2024-04-24 22:13:22,3,2,0,0,0,0,2024-04-24T22:12:44Z,4.609999895095825,3,2,1
632ceafce1ba9fd51c9de424,Increasing,2024-04-24 22:11:35,2024-04-24 22:13:22,4,2,1,0,0,0,2024-04-24T22:12:50Z,5.694999933242798,2,2,1
632ceafce1ba9fd51c9de424,Increasing,2024-04-24 22:11:35,2024-04-24 22:13:22,5,2,2,0,0,0,2024-04-24T22:12:54Z,3.5830001831054688,2,3,1
632ceafce1ba9fd51c9de424,Increasing,2024-04-24 22:11:35,2024-04-24 22:13:22,6,2,0,1,0,0,2024-04-24T22:12:59Z,4.968999862670898,4,1,2
632ceafce1ba9fd51c9de424,Increasing,2024-04-24 22:11:35,2024-04-24 22:13:22,7,2,0,1,1,0,2024-04-24T22:13:06Z,7.661999940872192,4,0,1
632ceafce1ba9fd51c9de424,Increasing,2024-04-24 22:11:35,2024-04-24 22:13:22,8,2,0,1,2,0,2024-04-24T22:13:15Z,8.531000137329102,5,0,1
5f501ea8bb2be4192a6d67a2,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:26,1,0,0,0,0,0,2024-04-24T22:09:32Z,0,3,2,0
5f501ea8bb2be4192a6d67a2,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:26,2,0,0,0,1,0,2024-04-24T22:11:11Z,98.18299984931946,4,1,1
5f501ea8bb2be4192a6d67a2,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:26,3,1,0,0,1,0,2024-04-24T22:11:36Z,25.8270001411438,4,0,1
5f501ea8bb2be4192a6d67a2,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:26,4,1,0,0,1,1,2024-04-24T22:11:56Z,19.27300000190735,3,1,1
5f501ea8bb2be4192a6d67a2,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:26,5,2,0,0,1,0,2024-04-24T22:12:12Z,16.61899995803833,5,0,2
5f501ea8bb2be4192a6d67a2,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:26,6,2,1,0,1,0,2024-04-24T22:12:25Z,12.717999935150146,4,0,1
5f501ea8bb2be4192a6d67a2,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:26,7,2,0,1,1,0,2024-04-24T22:12:53Z,27.914999961853027,4,1,2
5f501ea8bb2be4192a6d67a2,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:26,8,2,0,0,1,0,2024-04-24T22:13:05Z,12.3510000705719,5,0,1
5d8878251f684d0001737c56,Flat,2024-04-24 22:26:44,2024-04-24 22:28:37,1,0,0,0,0,0,2024-04-24T22:27:01Z,0,3,2,0
5d8878251f684d0001737c56,Flat,2024-04-24 22:26:44,2024-04-24 22:28:37,2,0,1,0,0,0,2024-04-24T22:27:26Z,25.314000129699707,2,2,1
5d8878251f684d0001737c56,Flat,2024-04-24 22:26:44,2024-04-24 22:28:37,3,0,2,0,0,0,2024-04-24T22:27:34Z,8.129999876022339,2,3,1
5d8878251f684d0001737c56,Flat,2024-04-24 22:26:44,2024-04-24 22:28:37,4,1,1,0,0,0,2024-04-24T22:27:52Z,17.430000066757202,1,2,2
5d8878251f684d0001737c56,Flat,2024-04-24 22:26:44,2024-04-24 22:28:37,5,1,1,0,1,0,2024-04-24T22:27:57Z,5.924999952316284,2,1,1
5d8878251f684d0001737c56,Flat,2024-04-24 22:26:44,2024-04-24 22:28:37,6,2,0,0,1,0,2024-04-24T22:28:07Z,9.588000059127808,3,2,2
5d8878251f684d0001737c56,Flat,2024-04-24 22:26:44,2024-04-24 22:28:37,7,0,0,1,1,1,2024-04-24T22:28:25Z,17.750999927520752,4,1,3
5d8878251f684d0001737c56,Flat,2024-04-24 22:26:44,2024-04-24 22:28:37,8,0,0,1,2,1,2024-04-24T22:28:32Z,6.825999975204468,3,1,1
6056487421642ca6fef2f200,Flat,2024-04-24 22:10:56,2024-04-24 22:13:36,1,0,0,0,0,0,2024-04-24T22:11:13Z,0,3,1,0
6056487421642ca6fef2f200,Flat,2024-04-24 22:10:56,2024-04-24 22:13:36,2,1,1,1,1,1,2024-04-24T22:11:36Z,22.865999937057495,1,2,5
6056487421642ca6fef2f200,Flat,2024-04-24 22:10:56,2024-04-24 22:13:36,3,2,2,1,2,0,2024-04-24T22:11:56Z,20.58399987220764,2,3,4
6056487421642ca6fef2f200,Flat,2024-04-24 22:10:56,2024-04-24 22:13:36,4,0,1,0,0,0,2024-04-24T22:12:18Z,21.515000104904175,2,1,4
6056487421642ca6fef2f200,Flat,2024-04-24 22:10:56,2024-04-24 22:13:36,5,0,0,1,0,0,2024-04-24T22:12:35Z,17.550999879837036,2,2,2
6056487421642ca6fef2f200,Flat,2024-04-24 22:10:56,2024-04-24 22:13:36,6,0,0,0,1,0,2024-04-24T22:12:49Z,13.967000007629395,4,1,2
6056487421642ca6fef2f200,Flat,2024-04-24 22:10:56,2024-04-24 22:13:36,7,0,0,0,0,1,2024-04-24T22:13:05Z,15.782000064849854,2,2,2
6056487421642ca6fef2f200,Flat,2024-04-24 22:10:56,2024-04-24 22:13:36,8,2,0,0,0,0,2024-04-24T22:13:23Z,17.384000062942505,4,0,2
657c4d8c10a2c993f1363fb9,Flat,2024-04-24 22:10:40,2024-04-24 22:13:49,1,2,0,1,0,0,2024-04-24T22:11:37Z,0,4,5,0
657c4d8c10a2c993f1363fb9,Flat,2024-04-24 22:10:40,2024-04-24 22:13:49,2,2,0,1,0,0,2024-04-24T22:11:57Z,20.062000036239624,4,5,0
657c4d8c10a2c993f1363fb9,Flat,2024-04-24 22:10:40,2024-04-24 22:13:49,3,2,0,1,0,0,2024-04-24T22:12:08Z,11.047999858856201,4,5,0
657c4d8c10a2c993f1363fb9,Flat,2024-04-24 22:10:40,2024-04-24 22:13:49,4,1,0,0,0,0,2024-04-24T22:12:23Z,14.272000074386597,2,3,2
657c4d8c10a2c993f1363fb9,Flat,2024-04-24 22:10:40,2024-04-24 22:13:49,5,0,0,1,0,0,2024-04-24T22:12:43Z,20.072999954223633,3,4,2
657c4d8c10a2c993f1363fb9,Flat,2024-04-24 22:10:40,2024-04-24 22:13:49,6,0,0,1,0,0,2024-04-24T22:12:52Z,9.038000106811523,3,4,0
657c4d8c10a2c993f1363fb9,Flat,2024-04-24 22:10:40,2024-04-24 22:13:49,7,0,0,1,0,0,2024-04-24T22:13:24Z,32.38499999046326,3,4,0
657c4d8c10a2c993f1363fb9,Flat,2024-04-24 22:10:40,2024-04-24 22:13:49,8,2,1,1,0,0,2024-04-24T22:13:35Z,10.95199990272522,3,4,2
6624638357b56eb340c8f109,Increasing,2024-04-24 22:12:09,2024-04-24 22:13:50,1,2,2,1,0,1,2024-04-24T22:12:37Z,0,1,2,0
6624638357b56eb340c8f109,Increasing,2024-04-24 22:12:09,2024-04-24 22:13:50,2,0,1,1,1,1,2024-04-24T22:12:53Z,15.680999994277954,4,1,3
6624638357b56eb340c8f109,Increasing,2024-04-24 22:12:09,2024-04-24 22:13:50,3,1,0,0,2,0,2024-04-24T22:13:08Z,15.05299997329712,1,3,5
6624638357b56eb340c8f109,Increasing,2024-04-24 22:12:09,2024-04-24 22:13:50,4,1,1,0,2,0,2024-04-24T22:13:21Z,12.501999855041504,2,2,1
6624638357b56eb340c8f109,Increasing,2024-04-24 22:12:09,2024-04-24 22:13:50,5,1,2,0,2,0,2024-04-24T22:13:25Z,4.860000133514404,1,2,1
6624638357b56eb340c8f109,Increasing,2024-04-24 22:12:09,2024-04-24 22:13:50,6,0,2,0,2,0,2024-04-24T22:13:32Z,6.494999885559082,2,1,1
6624638357b56eb340c8f109,Increasing,2024-04-24 22:12:09,2024-04-24 22:13:50,7,0,2,1,2,0,2024-04-24T22:13:38Z,5.709000110626221,3,0,1
6624638357b56eb340c8f109,Increasing,2024-04-24 22:12:09,2024-04-24 22:13:50,8,0,2,1,1,0,2024-04-24T22:13:44Z,5.925999879837036,4,0,1
5d7f598628843a00181eb444,Increasing,2024-04-24 22:11:51,2024-04-24 22:13:56,1,0,0,0,0,0,2024-04-24T22:12:17Z,0,3,0,0
5d7f598628843a00181eb444,Increasing,2024-04-24 22:11:51,2024-04-24 22:13:56,2,2,1,0,1,0,2024-04-24T22:12:35Z,18.383000135421753,2,3,3
5d7f598628843a00181eb444,Increasing,2024-04-24 22:11:51,2024-04-24 22:13:56,3,1,1,0,2,0,2024-04-24T22:12:50Z,14.717000007629395,4,1,2
5d7f598628843a00181eb444,Increasing,2024-04-24 22:11:51,2024-04-24 22:13:56,4,1,0,0,1,0,2024-04-24T22:13:07Z,16.817999839782715,4,1,2
5d7f598628843a00181eb444,Increasing,2024-04-24 22:11:51,2024-04-24 22:13:56,5,2,1,0,2,0,2024-04-24T22:13:17Z,10.588000059127808,3,2,3
5d7f598628843a00181eb444,Increasing,2024-04-24 22:11:51,2024-04-24 22:13:56,6,0,1,0,2,0,2024-04-24T22:13:28Z,10.904000043869019,3,1,1
5d7f598628843a00181eb444,Increasing,2024-04-24 22:11:51,2024-04-24 22:13:56,7,0,0,0,2,0,2024-04-24T22:13:40Z,11.323999881744385,4,0,1
5d7f598628843a00181eb444,Increasing,2024-04-24 22:11:51,2024-04-24 22:13:56,8,0,0,1,2,0,2024-04-24T22:13:50Z,10.17900013923645,3,1,1
63d05806e94c60eb89e4d3f5,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:58,1,0,0,0,0,0,2024-04-24T22:10:27Z,0,1,4,0
63d05806e94c60eb89e4d3f5,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:58,2,0,1,0,0,0,2024-04-24T22:10:55Z,28.251999855041504,1,3,1
63d05806e94c60eb89e4d3f5,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:58,3,0,2,0,0,0,2024-04-24T22:11:04Z,8.576000213623047,2,3,1
63d05806e94c60eb89e4d3f5,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:58,4,1,2,0,0,0,2024-04-24T22:11:26Z,22.199999809265137,1,3,1
63d05806e94c60eb89e4d3f5,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:58,5,2,2,0,0,0,2024-04-24T22:12:00Z,33.98400020599365,1,4,1
63d05806e94c60eb89e4d3f5,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:58,6,0,2,0,1,0,2024-04-24T22:12:56Z,56.663999795913696,3,2,2
63d05806e94c60eb89e4d3f5,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:58,7,0,2,0,1,1,2024-04-24T22:13:22Z,26.04800009727478,4,1,1
63d05806e94c60eb89e4d3f5,Increasing,2024-04-24 22:09:25,2024-04-24 22:13:58,8,0,2,1,1,1,2024-04-24T22:13:44Z,22.016000032424927,5,0,1
5ee142b292607215593aa9af,Flat,2024-04-24 22:13:58,2024-04-24 22:14:56,1,0,0,0,0,0,2024-04-24T22:14:07Z,0,2,2,0
5ee142b292607215593aa9af,Flat,2024-04-24 22:13:58,2024-04-24 22:14:56,2,1,0,0,0,0,2024-04-24T22:14:18Z,10.29699993133545,3,2,1
5ee142b292607215593aa9af,Flat,2024-04-24 22:13:58,2024-04-24 22:14:56,3,2,0,0,0,0,2024-04-24T22:14:23Z,5.792999982833862,2,3,1
5ee142b292607215593aa9af,Flat,2024-04-24 22:13:58,2024-04-24 22:14:56,4,2,2,0,0,0,2024-04-24T22:14:30Z,6.233000040054321,3,2,1
5ee142b292607215593aa9af,Flat,2024-04-24 22:13:58,2024-04-24 22:14:56,5,2,1,0,0,0,2024-04-24T22:14:34Z,4.802000045776367,2,2,1
5ee142b292607215593aa9af,Flat,2024-04-24 22:13:58,2024-04-24 22:14:56,6,2,1,1,0,0,2024-04-24T22:14:41Z,6.33299994468689,1,3,1
5ee142b292607215593aa9af,Flat,2024-04-24 22:13:58,2024-04-24 22:14:56,7,2,1,0,1,0,2024-04-24T22:14:47Z,6.1559998989105225,3,1,2
5ee142b292607215593aa9af,Flat,2024-04-24 22:13:58,2024-04-24 22:14:56,8,2,1,0,2,0,2024-04-24T22:14:52Z,4.894999980926514,2,1,1
5cd2e5dc3c43570018b98f0a,Flat,2024-04-24 22:14:11,2024-04-24 22:15:52,1,0,0,0,0,0,2024-04-24T22:14:35Z,0,3,0,0
5cd2e5dc3c43570018b98f0a,Flat,2024-04-24 22:14:11,2024-04-24 22:15:52,2,1,1,1,1,1,2024-04-24T22:14:43Z,7.935999870300293,2,2,5
5cd2e5dc3c43570018b98f0a,Flat,2024-04-24 22:14:11,2024-04-24 22:15:52,3,0,2,1,1,1,2024-04-24T22:14:52Z,8.920000076293945,2,3,2
5cd2e5dc3c43570018b98f0a,Flat,2024-04-24 22:14:11,2024-04-24 22:15:52,4,0,1,1,2,0,2024-04-24T22:15:12Z,19.435999870300293,3,2,3
5cd2e5dc3c43570018b98f0a,Flat,2024-04-24 22:14:11,2024-04-24 22:15:52,5,2,0,0,2,0,2024-04-24T22:15:22Z,10.13100004196167,2,2,3
5cd2e5dc3c43570018b98f0a,Flat,2024-04-24 22:14:11,2024-04-24 22:15:52,6,2,2,1,1,1,2024-04-24T22:15:31Z,9.092999935150146,1,4,4
5cd2e5dc3c43570018b98f0a,Flat,2024-04-24 22:14:11,2024-04-24 22:15:52,7,2,1,0,0,0,2024-04-24T22:15:39Z,8.08899998664856,3,1,4
5cd2e5dc3c43570018b98f0a,Flat,2024-04-24 22:14:11,2024-04-24 22:15:52,8,0,2,1,0,0,2024-04-24T22:15:48Z,8.707000017166138,2,2,3
5a6f6e3a6923df0001ef8f8d,Flat,2024-04-24 22:21:26,2024-04-24 22:29:07,1,0,0,0,0,0,2024-04-24T22:22:21Z,0,4,0,0
5a6f6e3a6923df0001ef8f8d,Flat,2024-04-24 22:21:26,2024-04-24 22:29:07,2,1,0,0,0,0,2024-04-24T22:23:14Z,53.43899989128113,5,0,1
5a6f6e3a6923df0001ef8f8d,Flat,2024-04-24 22:21:26,2024-04-24 22:29:07,3,0,1,0,0,0,2024-04-24T22:24:16Z,61.61500000953674,3,1,2
5a6f6e3a6923df0001ef8f8d,Flat,2024-04-24 22:21:26,2024-04-24 22:29:07,4,2,0,0,1,1,2024-04-24T22:26:12Z,116.3840000629425,2,3,4
5a6f6e3a6923df0001ef8f8d,Flat,2024-04-24 22:21:26,2024-04-24 22:29:07,5,2,0,0,0,0,2024-04-24T22:26:39Z,27.04100012779236,4,1,2
5a6f6e3a6923df0001ef8f8d,Flat,2024-04-24 22:21:26,2024-04-24 22:29:07,6,1,1,1,1,0,2024-04-24T22:27:16Z,36.27499985694885,2,3,4
5a6f6e3a6923df0001ef8f8d,Flat,2024-04-24 22:21:26,2024-04-24 22:29:07,7,1,1,0,1,0,2024-04-24T22:27:40Z,24.837000131607056,3,2,1
5a6f6e3a6923df0001ef8f8d,Flat,2024-04-24 22:21:26,2024-04-24 22:29:07,8,0,2,0,2,0,2024-04-24T22:28:55Z,74.72699999809265,2,0,3
65f85c4da05dc06ab2800573,Increasing,2024-04-24 22:26:19,2024-04-24 22:29:12,1,0,0,0,1,1,2024-04-24T22:26:39Z,0,3,2,0
65f85c4da05dc06ab2800573,Increasing,2024-04-24 22:26:19,2024-04-24 22:29:12,2,1,1,0,1,0,2024-04-24T22:26:57Z,18.115999937057495,4,0,3
65f85c4da05dc06ab2800573,Increasing,2024-04-24 22:26:19,2024-04-24 22:29:12,3,2,0,1,2,0,2024-04-24T22:27:17Z,20.448999881744385,2,1,4
65f85c4da05dc06ab2800573,Increasing,2024-04-24 22:26:19,2024-04-24 22:29:12,4,2,0,0,1,0,2024-04-24T22:27:30Z,12.939000129699707,4,0,2
65f85c4da05dc06ab2800573,Increasing,2024-04-24 22:26:19,2024-04-24 22:29:12,5,0,1,0,2,0,2024-04-24T22:27:42Z,12.1489999294281,2,1,3
65f85c4da05dc06ab2800573,Increasing,2024-04-24 22:26:19,2024-04-24 22:29:12,6,1,0,1,0,1,2024-04-24T22:28:02Z,19.22699999809265,2,3,5
65f85c4da05dc06ab2800573,Increasing,2024-04-24 22:26:19,2024-04-24 22:29:12,7,2,0,1,0,0,2024-04-24T22:28:18Z,16.335000038146973,2,2,2
65f85c4da05dc06ab2800573,Increasing,2024-04-24 22:26:19,2024-04-24 22:29:12,8,1,1,0,1,1,2024-04-24T22:28:35Z,16.84999990463257,3,1,5
63f93b47bb0c1a1aca131480,Increasing,2024-04-24 22:28:38,2024-04-24 22:30:13,1,0,0,0,0,0,2024-04-24T22:28:55Z,0,3,3,0
63f93b47bb0c1a1aca131480,Increasing,2024-04-24 22:28:38,2024-04-24 22:30:13,2,2,0,0,0,0,2024-04-24T22:29:07Z,11.359000205993652,3,2,1
63f93b47bb0c1a1aca131480,Increasing,2024-04-24 22:28:38,2024-04-24 22:30:13,3,1,0,0,0,0,2024-04-24T22:29:16Z,9.384999990463257,4,2,1
63f93b47bb0c1a1aca131480,Increasing,2024-04-24 22:28:38,2024-04-24 22:30:13,4,1,1,0,0,0,2024-04-24T22:29:25Z,8.597999811172485,3,2,1
63f93b47bb0c1a1aca131480,Increasing,2024-04-24 22:28:38,2024-04-24 22:30:13,5,1,2,0,0,0,2024-04-24T22:29:33Z,8.46500015258789,3,3,1
63f93b47bb0c1a1aca131480,Increasing,2024-04-24 22:28:38,2024-04-24 22:30:13,6,1,0,1,0,0,2024-04-24T22:29:45Z,12.118000030517578,3,1,2
63f93b47bb0c1a1aca131480,Increasing,2024-04-24 22:28:38,2024-04-24 22:30:13,7,1,0,1,1,0,2024-04-24T22:29:53Z,8.117999792098999,3,0,1
63f93b47bb0c1a1aca131480,Increasing,2024-04-24 22:28:38,2024-04-24 22:30:13,8,1,0,1,2,0,2024-04-24T22:30:01Z,7.963000059127808,4,0,1
60fe73a3e2f7d5e184ce6539,Flat,2024-04-24 22:31:21,2024-04-24 22:33:09,1,1,0,0,1,0,2024-04-24T22:31:41Z,0,4,1,0
60fe73a3e2f7d5e184ce6539,Flat,2024-04-24 22:31:21,2024-04-24 22:33:09,2,1,0,0,1,1,2024-04-24T22:32:00Z,19.01800012588501,5,0,1
60fe73a3e2f7d5e184ce6539,Flat,2024-04-24 22:31:21,2024-04-24 22:33:09,3,1,0,0,0,1,2024-04-24T22:32:16Z,16.736999988555908,4,0,1
60fe73a3e2f7d5e184ce6539,Flat,2024-04-24 22:31:21,2024-04-24 22:33:09,4,1,0,0,2,1,2024-04-24T22:32:26Z,9.36899995803833,4,1,1
60fe73a3e2f7d5e184ce6539,Flat,2024-04-24 22:31:21,2024-04-24 22:33:09,5,1,0,1,0,1,2024-04-24T22:32:36Z,9.950999975204468,3,1,2
60fe73a3e2f7d5e184ce6539,Flat,2024-04-24 22:31:21,2024-04-24 22:33:09,6,1,1,0,0,1,2024-04-24T22:32:45Z,9.1010000705719,3,0,2
60fe73a3e2f7d5e184ce6539,Flat,2024-04-24 22:31:21,2024-04-24 22:33:09,7,1,2,0,0,1,2024-04-24T22:32:52Z,7.335000038146973,3,1,1
60fe73a3e2f7d5e184ce6539,Flat,2024-04-24 22:31:21,2024-04-24 22:33:09,8,2,0,0,0,1,2024-04-24T22:33:00Z,8.000999927520752,3,1,2
59cff8eed227970001199862,Increasing,2024-04-24 22:34:38,2024-04-24 22:36:11,1,0,0,0,0,0,2024-04-24T22:34:44Z,0,0,5,0
59cff8eed227970001199862,Increasing,2024-04-24 22:34:38,2024-04-24 22:36:11,2,2,0,0,1,0,2024-04-24T22:35:00Z,15.586999893188477,1,3,2
59cff8eed227970001199862,Increasing,2024-04-24 22:34:38,2024-04-24 22:36:11,3,1,1,1,2,0,2024-04-24T22:35:09Z,9.844000101089478,2,1,4
59cff8eed227970001199862,Increasing,2024-04-24 22:34:38,2024-04-24 22:36:11,4,2,0,0,1,1,2024-04-24T22:35:22Z,12.795000076293945,2,2,5
59cff8eed227970001199862,Increasing,2024-04-24 22:34:38,2024-04-24 22:36:11,5,0,0,0,2,0,2024-04-24T22:35:32Z,9.843999862670898,1,4,3
59cff8eed227970001199862,Increasing,2024-04-24 22:34:38,2024-04-24 22:36:11,6,1,2,1,1,0,2024-04-24T22:35:43Z,11.374000072479248,2,1,4
59cff8eed227970001199862,Increasing,2024-04-24 22:34:38,2024-04-24 22:36:11,7,1,2,1,2,1,2024-04-24T22:35:53Z,9.60699987411499,4,0,2
59cff8eed227970001199862,Increasing,2024-04-24 22:34:38,2024-04-24 22:36:11,8,2,2,1,2,1,2024-04-24T22:36:01Z,7.815999984741211,5,0,1
61756116f3525bd231e96e14,Flat,2024-04-24 22:34:07,2024-04-24 22:36:45,1,0,0,0,0,0,2024-04-24T22:34:33Z,0,0,4,0
61756116f3525bd231e96e14,Flat,2024-04-24 22:34:07,2024-04-24 22:36:45,2,1,1,1,1,1,2024-04-24T22:34:58Z,24.993000030517578,4,0,5
61756116f3525bd231e96e14,Flat,2024-04-24 22:34:07,2024-04-24 22:36:45,3,2,2,1,1,1,2024-04-24T22:35:15Z,17.625,4,0,2
61756116f3525bd231e96e14,Flat,2024-04-24 22:34:07,2024-04-24 22:36:45,4,0,1,0,2,0,2024-04-24T22:35:42Z,27.256999969482422,1,4,5
61756116f3525bd231e96e14,Flat,2024-04-24 22:34:07,2024-04-24 22:36:45,5,1,2,1,1,1,2024-04-24T22:36:06Z,23.21299982070923,3,0,5
61756116f3525bd231e96e14,Flat,2024-04-24 22:34:07,2024-04-24 22:36:45,6,2,2,1,0,1,2024-04-24T22:36:20Z,14.766000032424927,3,0,2
61756116f3525bd231e96e14,Flat,2024-04-24 22:34:07,2024-04-24 22:36:45,7,2,1,1,0,1,2024-04-24T22:36:33Z,12.457000017166138,4,0,1
61756116f3525bd231e96e14,Flat,2024-04-24 22:34:07,2024-04-24 22:36:45,8,2,0,1,0,1,2024-04-24T22:36:42Z,8.746999979019165,3,1,1
65e124f9e8fdc1f0cf89d7a7,Increasing,2024-04-24 22:12:27,2024-04-24 22:14:12,1,0,0,0,0,0,2024-04-24T22:12:38Z,0,1,5,0
65e124f9e8fdc1f0cf89d7a7,Increasing,2024-04-24 22:12:27,2024-04-24 22:14:12,2,1,0,0,1,0,2024-04-24T22:12:59Z,20.79200005531311,2,3,2
65e124f9e8fdc1f0cf89d7a7,Increasing,2024-04-24 22:12:27,2024-04-24 22:14:12,3,1,0,1,2,1,2024-04-24T22:13:12Z,13.183000087738037,1,1,3
65e124f9e8fdc1f0cf89d7a7,Increasing,2024-04-24 22:12:27,2024-04-24 22:14:12,4,1,1,1,1,0,2024-04-24T22:13:25Z,13.29099988937378,3,1,3
65e124f9e8fdc1f0cf89d7a7,Increasing,2024-04-24 22:12:27,2024-04-24 22:14:12,5,2,1,1,1,0,2024-04-24T22:13:39Z,13.50600004196167,4,1,1
65e124f9e8fdc1f0cf89d7a7,Increasing,2024-04-24 22:12:27,2024-04-24 22:14:12,6,2,2,1,1,0,2024-04-24T22:13:48Z,9.269000053405762,5,1,1
65e124f9e8fdc1f0cf89d7a7,Increasing,2024-04-24 22:12:27,2024-04-24 22:14:12,7,2,2,0,1,0,2024-04-24T22:13:56Z,7.805000066757202,4,2,1
65e124f9e8fdc1f0cf89d7a7,Increasing,2024-04-24 22:12:27,2024-04-24 22:14:12,8,2,2,0,2,0,2024-04-24T22:14:05Z,9.388000011444092,3,2,1
5aa856d0f6dfdd0001eb1823,Increasing,2024-04-24 22:13:04,2024-04-24 22:14:19,1,0,0,0,0,0,2024-04-24T22:13:17Z,0,1,4,0
5aa856d0f6dfdd0001eb1823,Increasing,2024-04-24 22:13:04,2024-04-24 22:14:19,2,0,0,0,0,1,2024-04-24T22:13:31Z,13.927000045776367,2,3,1
5aa856d0f6dfdd0001eb1823,Increasing,2024-04-24 22:13:04,2024-04-24 22:14:19,3,0,0,1,0,1,2024-04-24T22:13:39Z,7.358999967575073,3,2,1
5aa856d0f6dfdd0001eb1823,Increasing,2024-04-24 22:13:04,2024-04-24 22:14:19,4,0,0,1,1,1,2024-04-24T22:13:47Z,8.119999885559082,2,3,1
5aa856d0f6dfdd0001eb1823,Increasing,2024-04-24 22:13:04,2024-04-24 22:14:19,5,0,0,1,2,1,2024-04-24T22:13:51Z,4.25600004196167,2,2,1
5aa856d0f6dfdd0001eb1823,Increasing,2024-04-24 22:13:04,2024-04-24 22:14:19,6,0,1,1,0,1,2024-04-24T22:13:56Z,5.337000131607056,4,1,2
5aa856d0f6dfdd0001eb1823,Increasing,2024-04-24 22:13:04,2024-04-24 22:14:19,7,1,1,1,0,1,2024-04-24T22:14:03Z,6.246999979019165,5,0,1
5aa856d0f6dfdd0001eb1823,Increasing,2024-04-24 22:13:04,2024-04-24 22:14:19,8,2,1,1,0,1,2024-04-24T22:14:09Z,6.753000020980835,4,0,1
601eaeeb12586834759af824,Flat,2024-04-24 22:24:35,2024-04-24 22:28:42,1,0,0,0,0,0,2024-04-24T22:25:03Z,0,2,3,0
601eaeeb12586834759af824,Flat,2024-04-24 22:24:35,2024-04-24 22:28:42,2,1,0,0,0,0,2024-04-24T22:25:53Z,49.63600015640259,2,2,1
601eaeeb12586834759af824,Flat,2024-04-24 22:24:35,2024-04-24 22:28:42,3,0,1,0,0,0,2024-04-24T22:26:15Z,22.336999893188477,3,3,2
601eaeeb12586834759af824,Flat,2024-04-24 22:24:35,2024-04-24 22:28:42,4,0,0,1,0,0,2024-04-24T22:26:32Z,16.664000034332275,1,4,2
601eaeeb12586834759af824,Flat,2024-04-24 22:24:35,2024-04-24 22:28:42,5,0,0,0,1,0,2024-04-24T22:26:48Z,16.717999935150146,3,2,2
601eaeeb12586834759af824,Flat,2024-04-24 22:24:35,2024-04-24 22:28:42,6,0,0,0,0,1,2024-04-24T22:27:05Z,16.824000120162964,1,2,2
601eaeeb12586834759af824,Flat,2024-04-24 22:24:35,2024-04-24 22:28:42,7,0,2,0,0,0,2024-04-24T22:27:35Z,29.985999822616577,2,4,2
601eaeeb12586834759af824,Flat,2024-04-24 22:24:35,2024-04-24 22:28:42,8,2,0,0,0,0,2024-04-24T22:27:59Z,24.099000215530396,3,2,2
62d70d1f219a25bcf1db0bfa,Flat,2024-04-24 22:32:34,2024-04-24 22:33:58,1,2,0,1,1,0,2024-04-24T22:33:00Z,0,0,1,0
62d70d1f219a25bcf1db0bfa,Flat,2024-04-24 22:32:34,2024-04-24 22:33:58,2,1,1,0,2,1,2024-04-24T22:33:13Z,12.72000002861023,5,1,5
62d70d1f219a25bcf1db0bfa,Flat,2024-04-24 22:32:34,2024-04-24 22:33:58,3,0,1,0,1,0,2024-04-24T22:33:29Z,15.696000099182129,2,3,3
62d70d1f219a25bcf1db0bfa,Flat,2024-04-24 22:32:34,2024-04-24 22:33:58,4,1,1,0,1,0,2024-04-24T22:33:32Z,3.2259998321533203,3,2,1
62d70d1f219a25bcf1db0bfa,Flat,2024-04-24 22:32:34,2024-04-24 22:33:58,5,1,1,0,1,1,2024-04-24T22:33:35Z,3.006999969482422,4,1,1
62d70d1f219a25bcf1db0bfa,Flat,2024-04-24 22:32:34,2024-04-24 22:33:58,6,1,0,1,0,0,2024-04-24T22:33:41Z,6.2850000858306885,1,2,4
